subj,subjLabel,place,placeLabel,coord,birthyear
http://www.wikidata.org/entity/Q506016,Angelo Maria Ripellino,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1923
http://www.wikidata.org/entity/Q507595,Nichi Vendola,http://www.wikidata.org/entity/Q3519,Bari,Point(16.866666666 41.125277777),1958
http://www.wikidata.org/entity/Q507595,Nichi Vendola,http://www.wikidata.org/entity/Q51852,Terlizzi,Point(16.55 41.133333333),1958
http://www.wikidata.org/entity/Q509504,Franco Fortini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1917
http://www.wikidata.org/entity/Q510621,Jacopo Sannazaro,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1458
http://www.wikidata.org/entity/Q512691,Sophron,http://www.wikidata.org/entity/Q13670,Syracuse,Point(15.2875 37.069166666),-469
http://www.wikidata.org/entity/Q517404,Giacomo Zanella,http://www.wikidata.org/entity/Q46320,Chiampo,Point(11.283333333 45.55),1820
http://www.wikidata.org/entity/Q517404,Giacomo Zanella,http://www.wikidata.org/entity/Q46320,Chiampo,Point(11.283333333 45.55),1820
http://www.wikidata.org/entity/Q517837,Aldo Capitini,http://www.wikidata.org/entity/Q3437,Perugia,Point(12.3888 43.1121),1899
http://www.wikidata.org/entity/Q518152,Nino Martoglio,http://www.wikidata.org/entity/Q478226,Belpasso,Point(14.983333333 37.583333333),1870
http://www.wikidata.org/entity/Q523931,Girolamo Zoppio,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1516
http://www.wikidata.org/entity/Q524176,Marco Coltellini,http://www.wikidata.org/entity/Q91217,Montepulciano,Point(11.783333333 43.1),1724
http://www.wikidata.org/entity/Q524960,Antonio Ghislanzoni,http://www.wikidata.org/entity/Q6237,Lecco,Point(9.4 45.85),1824
http://www.wikidata.org/entity/Q527124,Vincenzo De Crescenzo,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1913
http://www.wikidata.org/entity/Q527359,"Teresa, Contessa Guiccioli",http://www.wikidata.org/entity/Q13364,Ravenna,Point(12.199444444 44.417777777),1799
http://www.wikidata.org/entity/Q527359,"Teresa, Contessa Guiccioli",http://www.wikidata.org/entity/Q13364,Ravenna,Point(12.199444444 44.417777777),1800
http://www.wikidata.org/entity/Q527679,Silvia Avallone,http://www.wikidata.org/entity/Q18021,Biella,Point(8.053333333 45.566388888),1984
http://www.wikidata.org/entity/Q529146,Giuseppe Parini,http://www.wikidata.org/entity/Q42823,Bosisio Parini,Point(9.283333333 45.8),1729
http://www.wikidata.org/entity/Q529858,Giovanni Papini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1881
http://www.wikidata.org/entity/Q433789,Kuki Gallmann,http://www.wikidata.org/entity/Q5475,Treviso,Point(12.242219444 45.672219444),1943
http://www.wikidata.org/entity/Q434595,Maria Valtorta,http://www.wikidata.org/entity/Q1906,Caserta,Point(14.333333 41.066667),1897
http://www.wikidata.org/entity/Q435151,Silvio Pellico,http://www.wikidata.org/entity/Q20454,Saluzzo,Point(7.490555555 44.645277777),1789
http://www.wikidata.org/entity/Q436738,Gian Giorgio Trissino,http://www.wikidata.org/entity/Q6537,Vicenza,Point(11.55 45.55),1478
http://www.wikidata.org/entity/Q437615,Veronica Gambara,http://www.wikidata.org/entity/Q111479,Pralboino,Point(10.218333333 45.268333333),1485
http://www.wikidata.org/entity/Q437615,Veronica Gambara,http://www.wikidata.org/entity/Q111479,Pralboino,Point(10.218333333 45.268333333),1485
http://www.wikidata.org/entity/Q438498,Claudio Lolli,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1950
http://www.wikidata.org/entity/Q439081,Francesco Algarotti,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1712
http://www.wikidata.org/entity/Q439901,Peter Blum,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1925
http://www.wikidata.org/entity/Q202546,Filippo Anfuso,http://www.wikidata.org/entity/Q1903,Catania,Point(15.087269444 37.502669444),1901
http://www.wikidata.org/entity/Q205031,Castore Durante,http://www.wikidata.org/entity/Q20457,Gualdo Tadino,Point(12.783333333 43.233333333),1529
http://www.wikidata.org/entity/Q206119,Marcus Terentius Varro,http://www.wikidata.org/entity/Q13396,Rieti,Point(12.856702 42.40443),-115
http://www.wikidata.org/entity/Q210507,Archestratus,http://www.wikidata.org/entity/Q39971,Gela,Point(14.25 37.066666666),-350
http://www.wikidata.org/entity/Q211133,Baldassarre Castiglione,http://www.wikidata.org/entity/Q42358,Marcaria,Point(10.533333333 45.116666666),1478
http://www.wikidata.org/entity/Q211329,Temistocle Solera,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1815
http://www.wikidata.org/entity/Q212667,Gnaeus Naevius,http://www.wikidata.org/entity/Q3136685,Capua,Point(14.25 41.083333333),-274
http://www.wikidata.org/entity/Q316054,Quintus Tullius Cicero,http://www.wikidata.org/entity/Q116440,Arpino,Point(13.61155 41.64705),-101
http://www.wikidata.org/entity/Q316090,Gaius Valerius Flaccus,http://www.wikidata.org/entity/Q38,Italy,Point(12.5 42.5),45
http://www.wikidata.org/entity/Q316876,Guido Cavalcanti,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1258
http://www.wikidata.org/entity/Q317142,Leonardo Sciascia,http://www.wikidata.org/entity/Q432337,Racalmuto,Point(13.734722222 37.408333333),1921
http://www.wikidata.org/entity/Q317267,Jacopone da Todi,http://www.wikidata.org/entity/Q20579,Todi,Point(12.416666666 42.783333333),1236
http://www.wikidata.org/entity/Q318309,Giorgio Bassani,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1916
http://www.wikidata.org/entity/Q318593,Girolamo Fracastoro,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1478
http://www.wikidata.org/entity/Q319273,Gaius Asinius Pollio,http://www.wikidata.org/entity/Q13138,Chieti,Point(14.167427777 42.351113888),-75
http://www.wikidata.org/entity/Q319557,Matteo Maria Boiardo,http://www.wikidata.org/entity/Q111289,Scandiano,Point(10.687777777 44.5925),1441
http://www.wikidata.org/entity/Q320799,Angelo Anelli,http://www.wikidata.org/entity/Q104577,Desenzano del Garda,Point(10.535 45.468888888),1761
http://www.wikidata.org/entity/Q320799,Angelo Anelli,http://www.wikidata.org/entity/Q104577,Desenzano del Garda,Point(10.535 45.468888888),1761
http://www.wikidata.org/entity/Q218534,Cesare Sterbini,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1784
http://www.wikidata.org/entity/Q219491,Arrigo Boito,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1842
http://www.wikidata.org/entity/Q219607,Evelina Cattermole,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1849
http://www.wikidata.org/entity/Q95615,Thomasin von Zirclaere,http://www.wikidata.org/entity/Q160570,Friuli,Point(13.0 46.166388888),1186
http://www.wikidata.org/entity/Q441786,Julia Balbilla,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),100
http://www.wikidata.org/entity/Q441843,Luigi Illica,http://www.wikidata.org/entity/Q102631,Castell'Arquato,Point(9.866666666 44.85),1857
http://www.wikidata.org/entity/Q443900,Ottavio Rinuccini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1562
http://www.wikidata.org/entity/Q444143,Edoardo Sanguineti,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1930
http://www.wikidata.org/entity/Q444285,Asconius Pedianus,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),-8
http://www.wikidata.org/entity/Q444628,Tullia d'Aragona,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1510
http://www.wikidata.org/entity/Q446421,Romano Mussolini,http://www.wikidata.org/entity/Q13367,Forlì,Point(12.040833333 44.2225),1927
http://www.wikidata.org/entity/Q446431,Maria Tore Barbina,http://www.wikidata.org/entity/Q2790,Udine,Point(13.233333333 46.066666666),1940
http://www.wikidata.org/entity/Q446504,Eleonora Fonseca Pimentel,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1752
http://www.wikidata.org/entity/Q530026,Bonagiunta Orbicciani,http://www.wikidata.org/entity/Q13373,Lucca,Point(10.516666666 43.85),1220
http://www.wikidata.org/entity/Q530135,Amedeo Giacomini,http://www.wikidata.org/entity/Q53389,Varmo,Point(12.983333333 45.883333333),1939
http://www.wikidata.org/entity/Q534986,Flavius Vopiscus,http://www.wikidata.org/entity/Q13670,Syracuse,Point(15.2875 37.069166666),201
http://www.wikidata.org/entity/Q535494,Henry of Settimello,http://www.wikidata.org/entity/Q1273,Tuscany,Point(11.016666666 43.35),1100
http://www.wikidata.org/entity/Q535752,Lucia Albani Avogadro,http://www.wikidata.org/entity/Q628,Bergamo,Point(9.67 45.695),1534
http://www.wikidata.org/entity/Q535810,Angelo de Gubernatis,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1840
http://www.wikidata.org/entity/Q539577,Guarino da Verona,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1374
http://www.wikidata.org/entity/Q232035,Francesca Caccini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1587
http://www.wikidata.org/entity/Q234816,Christine de Pizan,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1364
http://www.wikidata.org/entity/Q237266,Caterina Davinio,http://www.wikidata.org/entity/Q13464,Foggia,Point(15.55188 41.45845),1957
http://www.wikidata.org/entity/Q320902,Quintus Hortensius,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),-113
http://www.wikidata.org/entity/Q321084,Stefano Benedetto Pallavicino,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1672
http://www.wikidata.org/entity/Q322022,Francesco Bracciolini,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1566
http://www.wikidata.org/entity/Q322940,Giovanni Ciampoli,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1589
http://www.wikidata.org/entity/Q322940,Giovanni Ciampoli,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1590
http://www.wikidata.org/entity/Q323382,Marco Aurelio Zani de Ferranti,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1800
http://www.wikidata.org/entity/Q323382,Marco Aurelio Zani de Ferranti,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1802
http://www.wikidata.org/entity/Q326660,Ugo Riccarelli,http://www.wikidata.org/entity/Q9284,Cirié,Point(7.6 45.233333333),1954
http://www.wikidata.org/entity/Q101437,Pius II,http://www.wikidata.org/entity/Q91341,Pienza,Point(11.678889 43.078611),1405
http://www.wikidata.org/entity/Q101437,Pius II,http://www.wikidata.org/entity/Q91341,Pienza,Point(11.678889 43.078611),1405
http://www.wikidata.org/entity/Q109594,Cornelius Nepos,http://www.wikidata.org/entity/Q42597,Ostiglia,Point(11.133333333 45.066666666),-99
http://www.wikidata.org/entity/Q109594,Cornelius Nepos,http://www.wikidata.org/entity/Q42597,Ostiglia,Point(11.13499 45.06978),-99
http://www.wikidata.org/entity/Q109598,Tibullus,http://www.wikidata.org/entity/Q614510,Gabii,Point(12.715833333 41.886888888),-49
http://www.wikidata.org/entity/Q542039,Giovanni Battista Guarini,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1538
http://www.wikidata.org/entity/Q547681,Philemon,http://www.wikidata.org/entity/Q13670,Syracuse,Point(15.2875 37.069166666),-361
http://www.wikidata.org/entity/Q547749,Alfredo Oriani,http://www.wikidata.org/entity/Q52981,Faenza,Point(11.883333333 44.285555555),1852
http://www.wikidata.org/entity/Q547873,Galeotto Marzio,http://www.wikidata.org/entity/Q10866,Narni,Point(12.516666666 42.516666666),1427
http://www.wikidata.org/entity/Q448191,Giglio Gregorio Giraldi,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1479
http://www.wikidata.org/entity/Q451312,Umberto Saba,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1883
http://www.wikidata.org/entity/Q453614,Alba de Céspedes y Bertini,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1911
http://www.wikidata.org/entity/Q454995,Verrius Flaccus,http://www.wikidata.org/entity/Q243133,Palestrina,Point(12.9 41.833333333),-54
http://www.wikidata.org/entity/Q328117,Girolamo Benivieni,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1453
http://www.wikidata.org/entity/Q328118,Girolamo Baruffaldi,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1675
http://www.wikidata.org/entity/Q328132,Antonio Maria Lucchini,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1690
http://www.wikidata.org/entity/Q328154,Giulio Cesare Corradi,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1640
http://www.wikidata.org/entity/Q328186,Natalis Comes,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1520
http://www.wikidata.org/entity/Q328190,Pietro Pariati,http://www.wikidata.org/entity/Q13360,Reggio nell'Emilia,Point(10.633333333 44.7),1665
http://www.wikidata.org/entity/Q328719,Gianfranco Baruchello,http://www.wikidata.org/entity/Q6761,Livorno,Point(10.316666666 43.55),1924
http://www.wikidata.org/entity/Q332489,Giambattista Marino,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1569
http://www.wikidata.org/entity/Q332632,Eduardo De Filippo,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1900
http://www.wikidata.org/entity/Q332632,Eduardo De Filippo,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1900
http://www.wikidata.org/entity/Q332785,Persius,http://www.wikidata.org/entity/Q103305,Volterra,Point(10.866666666 43.4),34
http://www.wikidata.org/entity/Q332797,Stesichorus,http://www.wikidata.org/entity/Q54614,Gioia Tauro,Point(15.9 38.433333333),-629
http://www.wikidata.org/entity/Q332802,Ibycus,http://www.wikidata.org/entity/Q8471,Reggio Calabria,Point(15.65 38.114438888),-600
http://www.wikidata.org/entity/Q332865,Paolo Buzzi,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1874
http://www.wikidata.org/entity/Q456751,Giacinto Scelsi,http://www.wikidata.org/entity/Q8611,La Spezia,Point(9.828880555 44.108044444),1905
http://www.wikidata.org/entity/Q457070,Moderata Fonte,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1555
http://www.wikidata.org/entity/Q558128,Mario Scaccia,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1919
http://www.wikidata.org/entity/Q559878,Titus Calpurnius Siculus,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),100
http://www.wikidata.org/entity/Q560126,Claudio Baglioni,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1951
http://www.wikidata.org/entity/Q1010248,Giacomino Pugliese,http://www.wikidata.org/entity/Q1447,Apulia,Point(16.512777777 41.008611111),
http://www.wikidata.org/entity/Q551521,Licio Gelli,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1919
http://www.wikidata.org/entity/Q551668,Licinius Macer Calvus,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),-81
http://www.wikidata.org/entity/Q554860,Giovanni Giudici,http://www.wikidata.org/entity/Q188315,Porto Venere,Point(9.833333 44.05),1924
http://www.wikidata.org/entity/Q554949,Lanza del Vasto,http://www.wikidata.org/entity/Q51878,San Vito dei Normanni,Point(17.703611111 40.655555555),1901
http://www.wikidata.org/entity/Q555291,Giambattista Basile,http://www.wikidata.org/entity/Q72125,Giugliano in Campania,Point(14.19557 40.93188),1566
http://www.wikidata.org/entity/Q240576,Edmondo de Amicis,http://www.wikidata.org/entity/Q2119652,Oneglia,Point(8.0411292 43.8889029),1846
http://www.wikidata.org/entity/Q241087,Alda Merini,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1931
http://www.wikidata.org/entity/Q242095,Dino Buzzati,http://www.wikidata.org/entity/Q6558,Belluno,Point(12.215561111 46.140830555),1906
http://www.wikidata.org/entity/Q243203,Publius Papinius Statius,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),45
http://www.wikidata.org/entity/Q246260,Constanzo Beschi,http://www.wikidata.org/entity/Q42890,Castiglione delle Stiviere,Point(10.5 45.4),1680
http://www.wikidata.org/entity/Q250089,Alessandro Piccolomini,http://www.wikidata.org/entity/Q2751,Siena,Point(11.331388888 43.318333333),1508
http://www.wikidata.org/entity/Q250414,Poliziano,http://www.wikidata.org/entity/Q91217,Montepulciano,Point(11.783333333 43.1),1454
http://www.wikidata.org/entity/Q250668,Marcus Furius Bibaculus,http://www.wikidata.org/entity/Q6231,Cremona,Point(10.033333333 45.133333333),-102
http://www.wikidata.org/entity/Q250983,Giulio Variboba,http://www.wikidata.org/entity/Q53967,San Giorgio Albanese,Point(16.45 39.566666666),1725
http://www.wikidata.org/entity/Q251926,Giovanni Battista Casti,http://www.wikidata.org/entity/Q159474,Acquapendente,Point(11.865 42.744722222),1724
http://www.wikidata.org/entity/Q560541,Tommaso Landolfi,http://www.wikidata.org/entity/Q117032,"Pico, Lazio",Point(13.561666666 41.451388888),1908
http://www.wikidata.org/entity/Q560613,Bernardino Baldi,http://www.wikidata.org/entity/Q2759,Urbino,Point(12.6372 43.725238888),1553
http://www.wikidata.org/entity/Q561116,Stefano Benni,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1947
http://www.wikidata.org/entity/Q563531,Anna Vittoria Dolara,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1754
http://www.wikidata.org/entity/Q566851,Annibale Caro,http://www.wikidata.org/entity/Q13146,Civitanova Marche,Point(13.7286 43.30675),1507
http://www.wikidata.org/entity/Q566851,Annibale Caro,http://www.wikidata.org/entity/Q13146,Civitanova Marche,Point(13.7286 43.30675),1507
http://www.wikidata.org/entity/Q570034,Faltonia Betitia Proba,http://www.wikidata.org/entity/Q176180,Orte,Point(12.386111111 42.460277777),322
http://www.wikidata.org/entity/Q334147,Julius Evola,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1898
http://www.wikidata.org/entity/Q334188,Pietro Bembo,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1470
http://www.wikidata.org/entity/Q334205,Francesco Maria Piave,http://www.wikidata.org/entity/Q52437,Murano,Point(12.353333333 45.458333333),1810
http://www.wikidata.org/entity/Q335896,"John Douglas, 9th Marquess of Queensberry",http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1844
http://www.wikidata.org/entity/Q336115,Theognis of Megara,http://www.wikidata.org/entity/Q1457477,Megara Hyblaea,Point(15.18194444 37.20388889),-569
http://www.wikidata.org/entity/Q1158784,Crinitus,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1475
http://www.wikidata.org/entity/Q1161153,Jacopo Alighieri,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1289
